,chr,pos (cM),LOD PG_16_0,LOD PG_16_1,LOD PG_18_0,LOD PG_18_2,LOD PG_18_3,LOD MGDG_16_0,LOD MGDG_18_2,LOD MGDG_18_3,LOD DGDG_16_0,LOD DGDG_18_2,LOD DGDG_18_3,LOD PC_16_0,LOD PC_18_1,LOD PC_18_2,LOD PC_18_3,LOD SQDG_16_0,LOD SQDG_18_0,LOD SQDG_18_1,LOD SQDG_18_2,LOD SQDG_18_3,LOD PEPI_16_0,LOD PEPI_18_1,LOD PEPI_18_2,LOD PEPI_18_3,LOD HMP-PG
232,3,49.89,0.087139657,0.362452202,0.449875596,0.038863762,0.269067153,0.165773235,0.493415993,0.581210147,0.039639145,0.778621712,0.014122735,0.167488422,0.005037982,0.007971602,0.239989712,0.003697382,0.006883574,0.555108008,0.046610333,0.04998162,0.01211875,0.001995132,0.048957065,0.164061623,0.194040817
233,3,50,0.084217056,0.362339769,0.449731259,0.039584598,0.263949507,0.169060972,0.502204632,0.592921286,0.031834243,0.786213534,0.01078011,0.171255699,0.004689748,0.007372025,0.242743118,0.002264445,0.006341039,0.562111076,0.046386026,0.046365682,0.01037016,0.001889164,0.047028407,0.166532121,0.1919523
234,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
235,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
236,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
237,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
238,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
239,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
240,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
241,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
242,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
243,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
244,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
245,3,50.48,0.07829486,0.357433603,0.445401818,0.037297863,0.250214392,0.186936233,0.500629015,0.577200584,0.028861035,0.760759748,0.011548576,0.162826603,0.004267346,0.006706106,0.236139637,0.011778259,0.007906054,0.645114182,0.044422679,0.043732218,0.009454239,0.002467044,0.044450483,0.157106521,0.183860665
246,3,51.69,0.063365992,0.345065976,0.434488021,0.031533386,0.215590456,0.231996789,0.496657147,0.537571314,0.021366075,0.696594996,0.013485752,0.141578256,0.003202542,0.005027434,0.219493364,0.035760998,0.011851196,0.854351179,0.039473407,0.037093696,0.007145355,0.003923785,0.037951968,0.133346155,0.163463001
247,3,51.69,0.063365992,0.345065976,0.434488021,0.031533386,0.215590456,0.231996789,0.496657147,0.537571314,0.021366075,0.696594996,0.013485752,0.141578256,0.003202542,0.005027434,0.219493364,0.035760998,0.011851196,0.854351179,0.039473407,0.037093696,0.007145355,0.003923785,0.037951968,0.133346155,0.163463001
248,3,52.29,0.055963248,0.338933269,0.429076221,0.028674967,0.198421562,0.254340866,0.494687625,0.517920436,0.017649566,0.664777764,0.014446336,0.131041885,0.002674539,0.004195034,0.211239013,0.047653265,0.013807464,0.958105062,0.037019223,0.033801867,0.006000454,0.004646136,0.034729564,0.121564155,0.153348457
249,3,52.29,0.055963248,0.338933269,0.429076221,0.028674967,0.198421562,0.254340866,0.494687625,0.517920436,0.017649566,0.664777764,0.014446336,0.131041885,0.002674539,0.004195034,0.211239013,0.047653265,0.013807464,0.958105062,0.037019223,0.033801867,0.006000454,0.004646136,0.034729564,0.121564155,0.153348457
250,3,52.29,0.055963248,0.338933269,0.429076221,0.028674967,0.198421562,0.254340866,0.494687625,0.517920436,0.017649566,0.664777764,0.014446336,0.131041885,0.002674539,0.004195034,0.211239013,0.047653265,0.013807464,0.958105062,0.037019223,0.033801867,0.006000454,0.004646136,0.034729564,0.121564155,0.153348457
251,3,52.89,0.048560503,0.332800562,0.423664421,0.025816549,0.181252668,0.276684943,0.492718104,0.498269558,0.013933057,0.632960532,0.015406919,0.120505515,0.002146537,0.003362635,0.202984663,0.059545533,0.015763733,1.061858945,0.034565038,0.030510038,0.004855552,0.005368486,0.031507159,0.109782156,0.143233913
252,3,52.89,0.048560503,0.332800562,0.423664421,0.025816549,0.181252668,0.276684943,0.492718104,0.498269558,0.013933057,0.632960532,0.015406919,0.120505515,0.002146537,0.003362635,0.202984663,0.059545533,0.015763733,1.061858945,0.034565038,0.030510038,0.004855552,0.005368486,0.031507159,0.109782156,0.143233913
253,3,53.5,0.041034379,0.326565643,0.418162424,0.02291049,0.163797626,0.299401421,0.490715757,0.478291165,0.010154607,0.600613012,0.016383512,0.109793538,0.001609735,0.002516362,0.19459274,0.071636004,0.017752606,1.167342059,0.032069951,0.027163345,0.00369157,0.006102876,0.028231048,0.097803789,0.132950793
254,3,53.5,0.041034379,0.326565643,0.418162424,0.02291049,0.163797626,0.299401421,0.490715757,0.478291165,0.010154607,0.600613012,0.016383512,0.109793538,0.001609735,0.002516362,0.19459274,0.071636004,0.017752606,1.167342059,0.032069951,0.027163345,0.00369157,0.006102876,0.028231048,0.097803789,0.132950793
255,3,53.5,0.041034379,0.326565643,0.418162424,0.02291049,0.163797626,0.299401421,0.490715757,0.478291165,0.010154607,0.600613012,0.016383512,0.109793538,0.001609735,0.002516362,0.19459274,0.071636004,0.017752606,1.167342059,0.032069951,0.027163345,0.00369157,0.006102876,0.028231048,0.097803789,0.132950793
256,3,53.5,0.041034379,0.326565643,0.418162424,0.02291049,0.163797626,0.299401421,0.490715757,0.478291165,0.010154607,0.600613012,0.016383512,0.109793538,0.001609735,0.002516362,0.19459274,0.071636004,0.017752606,1.167342059,0.032069951,0.027163345,0.00369157,0.006102876,0.028231048,0.097803789,0.132950793
257,3,53.5,0.041034379,0.326565643,0.418162424,0.02291049,0.163797626,0.299401421,0.490715757,0.478291165,0.010154607,0.600613012,0.016383512,0.109793538,0.001609735,0.002516362,0.19459274,0.071636004,0.017752606,1.167342059,0.032069951,0.027163345,0.00369157,0.006102876,0.028231048,0.097803789,0.132950793
258,3,54.09,0.033755014,0.320535147,0.41284082,0.020099712,0.14691488,0.321373096,0.488779061,0.458967802,0.006500039,0.569326067,0.017328085,0.099432774,0.001090533,0.001697836,0.186475962,0.083330067,0.019676271,1.269366711,0.029656669,0.02392638,0.00256575,0.006813188,0.025062351,0.086218156,0.123004825
259,3,54.09,0.033755014,0.320535147,0.41284082,0.020099712,0.14691488,0.321373096,0.488779061,0.458967802,0.006500039,0.569326067,0.017328085,0.099432774,0.001090533,0.001697836,0.186475962,0.083330067,0.019676271,1.269366711,0.029656669,0.02392638,0.00256575,0.006813188,0.025062351,0.086218156,0.123004825
260,3,54.09,0.033755014,0.320535147,0.41284082,0.020099712,0.14691488,0.321373096,0.488779061,0.458967802,0.006500039,0.569326067,0.017328085,0.099432774,0.001090533,0.001697836,0.186475962,0.083330067,0.019676271,1.269366711,0.029656669,0.02392638,0.00256575,0.006813188,0.025062351,0.086218156,0.123004825
261,3,54.09,0.033755014,0.320535147,0.41284082,0.020099712,0.14691488,0.321373096,0.488779061,0.458967802,0.006500039,0.569326067,0.017328085,0.099432774,0.001090533,0.001697836,0.186475962,0.083330067,0.019676271,1.269366711,0.029656669,0.02392638,0.00256575,0.006813188,0.025062351,0.086218156,0.123004825
262,3,54.09,0.033755014,0.320535147,0.41284082,0.020099712,0.14691488,0.321373096,0.488779061,0.458967802,0.006500039,0.569326067,0.017328085,0.099432774,0.001090533,0.001697836,0.186475962,0.083330067,0.019676271,1.269366711,0.029656669,0.02392638,0.00256575,0.006813188,0.025062351,0.086218156,0.123004825
263,3,54.09,0.033755014,0.320535147,0.41284082,0.020099712,0.14691488,0.321373096,0.488779061,0.458967802,0.006500039,0.569326067,0.017328085,0.099432774,0.001090533,0.001697836,0.186475962,0.083330067,0.019676271,1.269366711,0.029656669,0.02392638,0.00256575,0.006813188,0.025062351,0.086218156,0.123004825
264,3,54.69,0.026352269,0.31440244,0.40742902,0.017241293,0.129745986,0.343717173,0.48680954,0.439316924,0.00278353,0.537508835,0.018288668,0.088896403,0.00056253,0.000865437,0.178221612,0.095222335,0.021632539,1.373120594,0.027202485,0.02063455,0.001420849,0.007535538,0.021839947,0.074436156,0.112890281
265,3,54.69,0.026352269,0.31440244,0.40742902,0.017241293,0.129745986,0.343717173,0.48680954,0.439316924,0.00278353,0.537508835,0.018288668,0.088896403,0.00056253,0.000865437,0.178221612,0.095222335,0.021632539,1.373120594,0.027202485,0.02063455,0.001420849,0.007535538,0.021839947,0.074436156,0.112890281
266,3,55,0.022527518,0.311233874,0.404632923,0.015764444,0.120875391,0.355261613,0.485791954,0.429163971,0.000863334,0.521069931,0.01878497,0.083452612,0.000289729,0.000435364,0.173956864,0.101366673,0.022643278,1.426726767,0.02593449,0.018933772,0.000829317,0.007908753,0.020175038,0.06834879,0.107664433
267,3,55.3,0.021361059,0.300850069,0.395137047,0.017964179,0.118423264,0.345687344,0.471790648,0.411221116,0.00113971,0.513135205,0.018834623,0.078482635,0.006254217,0.000434853,0.168396476,0.103658552,0.02793019,1.414468341,0.025393357,0.020350928,0.00125807,0.015715381,0.01896454,0.067962114,0.104950632
268,3,55.3,0.021361059,0.300850069,0.395137047,0.017964179,0.118423264,0.345687344,0.471790648,0.411221116,0.00113971,0.513135205,0.018834623,0.078482635,0.006254217,0.000434853,0.168396476,0.103658552,0.02793019,1.414468341,0.025393357,0.020350928,0.00125807,0.015715381,0.01896454,0.067962114,0.104950632
269,3,55.3,0.021361059,0.300850069,0.395137047,0.017964179,0.118423264,0.345687344,0.471790648,0.411221116,0.00113971,0.513135205,0.018834623,0.078482635,0.006254217,0.000434853,0.168396476,0.103658552,0.02793019,1.414468341,0.025393357,0.020350928,0.00125807,0.015715381,0.01896454,0.067962114,0.104950632
270,3,55.91,0.018989259,0.279736333,0.375828767,0.022436973,0.113437273,0.326219665,0.443321327,0.374737313,0.001701674,0.497001263,0.018935584,0.068377015,0.01838201,0.000433814,0.157090354,0.108318708,0.038680244,1.389542875,0.024293053,0.023232477,0.002129869,0.031588857,0.016503195,0.067175873,0.099432568
271,3,55.91,0.018989259,0.279736333,0.375828767,0.022436973,0.113437273,0.326219665,0.443321327,0.374737313,0.001701674,0.497001263,0.018935584,0.068377015,0.01838201,0.000433814,0.157090354,0.108318708,0.038680244,1.389542875,0.024293053,0.023232477,0.002129869,0.031588857,0.016503195,0.067175873,0.099432568
272,3,55.91,0.018989259,0.279736333,0.375828767,0.022436973,0.113437273,0.326219665,0.443321327,0.374737313,0.001701674,0.497001263,0.018935584,0.068377015,0.01838201,0.000433814,0.157090354,0.108318708,0.038680244,1.389542875,0.024293053,0.023232477,0.002129869,0.031588857,0.016503195,0.067175873,0.099432568
273,3,55.91,0.018989259,0.279736333,0.375828767,0.022436973,0.113437273,0.326219665,0.443321327,0.374737313,0.001701674,0.497001263,0.018935584,0.068377015,0.01838201,0.000433814,0.157090354,0.108318708,0.038680244,1.389542875,0.024293053,0.023232477,0.002129869,0.031588857,0.016503195,0.067175873,0.099432568
274,3,55.91,0.018989259,0.279736333,0.375828767,0.022436973,0.113437273,0.326219665,0.443321327,0.374737313,0.001701674,0.497001263,0.018935584,0.068377015,0.01838201,0.000433814,0.157090354,0.108318708,0.038680244,1.389542875,0.024293053,0.023232477,0.002129869,0.031588857,0.016503195,0.067175873,0.099432568
275,3,55.91,0.018989259,0.279736333,0.375828767,0.022436973,0.113437273,0.326219665,0.443321327,0.374737313,0.001701674,0.497001263,0.018935584,0.068377015,0.01838201,0.000433814,0.157090354,0.108318708,0.038680244,1.389542875,0.024293053,0.023232477,0.002129869,0.031588857,0.016503195,0.067175873,0.099432568
276,3,55.91,0.018989259,0.279736333,0.375828767,0.022436973,0.113437273,0.326219665,0.443321327,0.374737313,0.001701674,0.497001263,0.018935584,0.068377015,0.01838201,0.000433814,0.157090354,0.108318708,0.038680244,1.389542875,0.024293053,0.023232477,0.002129869,0.031588857,0.016503195,0.067175873,0.099432568
277,3,55.91,0.018989259,0.279736333,0.375828767,0.022436973,0.113437273,0.326219665,0.443321327,0.374737313,0.001701674,0.497001263,0.018935584,0.068377015,0.01838201,0.000433814,0.157090354,0.108318708,0.038680244,1.389542875,0.024293053,0.023232477,0.002129869,0.031588857,0.016503195,0.067175873,0.099432568
278,3,57.13,0.01424566,0.237508861,0.337212206,0.031382562,0.10346529,0.287284305,0.386382684,0.301769707,0.002825602,0.464733377,0.019137507,0.048165776,0.042637596,0.000431737,0.13447811,0.117639018,0.060180352,1.339691944,0.022092447,0.028995577,0.003873467,0.063335811,0.011580504,0.065603392,0.08839644
279,3,57.13,0.01424566,0.237508861,0.337212206,0.031382562,0.10346529,0.287284305,0.386382684,0.301769707,0.002825602,0.464733377,0.019137507,0.048165776,0.042637596,0.000431737,0.13447811,0.117639018,0.060180352,1.339691944,0.022092447,0.028995577,0.003873467,0.063335811,0.011580504,0.065603392,0.08839644
280,3,57.13,0.01424566,0.237508861,0.337212206,0.031382562,0.10346529,0.287284305,0.386382684,0.301769707,0.002825602,0.464733377,0.019137507,0.048165776,0.042637596,0.000431737,0.13447811,0.117639018,0.060180352,1.339691944,0.022092447,0.028995577,0.003873467,0.063335811,0.011580504,0.065603392,0.08839644
281,3,57.13,0.01424566,0.237508861,0.337212206,0.031382562,0.10346529,0.287284305,0.386382684,0.301769707,0.002825602,0.464733377,0.019137507,0.048165776,0.042637596,0.000431737,0.13447811,0.117639018,0.060180352,1.339691944,0.022092447,0.028995577,0.003873467,0.063335811,0.011580504,0.065603392,0.08839644
282,3,57.13,0.01424566,0.237508861,0.337212206,0.031382562,0.10346529,0.287284305,0.386382684,0.301769707,0.002825602,0.464733377,0.019137507,0.048165776,0.042637596,0.000431737,0.13447811,0.117639018,0.060180352,1.339691944,0.022092447,0.028995577,0.003873467,0.063335811,0.011580504,0.065603392,0.08839644
283,3,57.13,0.01424566,0.237508861,0.337212206,0.031382562,0.10346529,0.287284305,0.386382684,0.301769707,0.002825602,0.464733377,0.019137507,0.048165776,0.042637596,0.000431737,0.13447811,0.117639018,0.060180352,1.339691944,0.022092447,0.028995577,0.003873467,0.063335811,0.011580504,0.065603392,0.08839644
284,3,57.74,0.01187386,0.216395125,0.317903926,0.035855357,0.098479299,0.267816625,0.357913363,0.265285903,0.003387565,0.448599435,0.019238469,0.038060157,0.054765388,0.000430698,0.123171989,0.122299174,0.070930406,1.314766478,0.020992144,0.031877127,0.004745266,0.079209287,0.009119158,0.064817151,0.082878376
285,3,57.74,0.01187386,0.216395125,0.317903926,0.035855357,0.098479299,0.267816625,0.357913363,0.265285903,0.003387565,0.448599435,0.019238469,0.038060157,0.054765388,0.000430698,0.123171989,0.122299174,0.070930406,1.314766478,0.020992144,0.031877127,0.004745266,0.079209287,0.009119158,0.064817151,0.082878376
286,3,57.74,0.01187386,0.216395125,0.317903926,0.035855357,0.098479299,0.267816625,0.357913363,0.265285903,0.003387565,0.448599435,0.019238469,0.038060157,0.054765388,0.000430698,0.123171989,0.122299174,0.070930406,1.314766478,0.020992144,0.031877127,0.004745266,0.079209287,0.009119158,0.064817151,0.082878376
287,3,58.96,0.00713026,0.174167652,0.279287366,0.044800946,0.088507316,0.228881266,0.30097472,0.192318297,0.004511493,0.416331549,0.019440391,0.017848917,0.079020974,0.00042862,0.100559745,0.131619484,0.092430514,1.264915547,0.018791537,0.037640226,0.006488863,0.110956241,0.004196467,0.06324467,0.071842249
288,3,60,0.003086536,0.138170463,0.24636833,0.052426694,0.08000661,0.195690467,0.252436861,0.130116403,0.005469596,0.3888245,0.019612522,0.000619664,0.099697867,0.000426849,0.081283734,0.139564667,0.110758475,1.222419671,0.01691561,0.042553032,0.007975209,0.138019217,7.52E-08,0.061904194,0.062434402
289,3,60.18,0.003071432,0.135482975,0.254864694,0.050626608,0.077533626,0.188933746,0.251654487,0.12548648,0.006059976,0.400064078,0.019883882,0.000635,0.100241269,0.001513731,0.078365215,0.138391844,0.107122582,1.201881037,0.016945387,0.041191423,0.007790148,0.135549448,0.000144309,0.060239846,0.060707342
290,3,60.18,0.003071432,0.135482975,0.254864694,0.050626608,0.077533626,0.188933746,0.251654487,0.12548648,0.006059976,0.400064078,0.019883882,0.000635,0.100241269,0.001513731,0.078365215,0.138391844,0.107122582,1.201881037,0.016945387,0.041191423,0.007790148,0.135549448,0.000144309,0.060239846,0.060707342
291,3,60.79,0.003020245,0.126375378,0.283657927,0.044526319,0.069152958,0.166035967,0.24900311,0.109796185,0.00806071,0.438153762,0.020803491,0.000686971,0.102082799,0.005197054,0.068474677,0.134417278,0.094800944,1.132277886,0.0170463,0.036577083,0.007162995,0.127179675,0.000633103,0.054599558,0.054854529
292,3,60.79,0.003020245,0.126375378,0.283657927,0.044526319,0.069152958,0.166035967,0.24900311,0.109796185,0.00806071,0.438153762,0.020803491,0.000686971,0.102082799,0.005197054,0.068474677,0.134417278,0.094800944,1.132277886,0.0170463,0.036577083,0.007162995,0.127179675,0.000633103,0.054599558,0.054854529
293,3,61.4,0.002969058,0.117267781,0.312451159,0.038426029,0.06077229,0.143138189,0.246351733,0.09410589,0.010061444,0.476243446,0.0217231,0.000738942,0.103924329,0.008880376,0.058584139,0.130442712,0.082479306,1.062674735,0.017147213,0.031962742,0.006535842,0.118809902,0.001121896,0.048959269,0.049001715
294,3,61.4,0.002969058,0.117267781,0.312451159,0.038426029,0.06077229,0.143138189,0.246351733,0.09410589,0.010061444,0.476243446,0.0217231,0.000738942,0.103924329,0.008880376,0.058584139,0.130442712,0.082479306,1.062674735,0.017147213,0.031962742,0.006535842,0.118809902,0.001121896,0.048959269,0.049001715
295,3,62.05,0.002914515,0.107562964,0.343132472,0.031925721,0.051842071,0.118738917,0.243526495,0.077386724,0.012193374,0.516830813,0.022703012,0.00079432,0.105886615,0.012805227,0.048045042,0.126207518,0.069349692,0.988507444,0.017254743,0.027045821,0.005867565,0.109891291,0.001642741,0.042949125,0.042765111
296,3,64.79,0.002684595,0.066653429,0.472466008,0.00452442,0.014197759,0.0158866,0.231617031,0.006909006,0.021180277,0.687922179,0.026833715,0.001027763,0.114158407,0.029349986,0.003618693,0.108354549,0.014003318,0.675863784,0.017708022,0.00631911,0.003050518,0.072295915,0.003838305,0.017614057,0.016475423
297,3,65,0.002666973,0.063518027,0.482378433,0.00242432,0.011312611,0.008003758,0.230704262,0.001507429,0.021869054,0.701035021,0.027150301,0.001045654,0.114792376,0.030618015,0.000213754,0.106986255,0.009761443,0.651902043,0.017742763,0.004730566,0.002834613,0.069414518,0.004006578,0.015672318,0.01446052
298,3,65.4,0.004960098,0.061281329,0.504738003,0.003616853,0.012995003,0.010384935,0.231351234,0.001597154,0.0202161,0.666203622,0.025085456,0.005579618,0.108298976,0.069419065,0.00567561,0.10832117,0.009165312,0.619862377,0.016976947,0.013667908,0.003021811,0.093421612,0.004741849,0.018970258,0.014662317
299,3,65.99,0.008342458,0.057982199,0.537718368,0.005375839,0.015476529,0.01389717,0.232305517,0.001729498,0.017777992,0.614827308,0.02203981,0.012267213,0.098721211,0.126650612,0.013731849,0.110290168,0.008286021,0.572603868,0.01584737,0.026850487,0.003297927,0.128832076,0.005826374,0.023834719,0.014959968
300,3,65.99,0.008342458,0.057982199,0.537718368,0.005375839,0.015476529,0.01389717,0.232305517,0.001729498,0.017777992,0.614827308,0.02203981,0.012267213,0.098721211,0.126650612,0.013731849,0.110290168,0.008286021,0.572603868,0.01584737,0.026850487,0.003297927,0.128832076,0.005826374,0.023834719,0.014959968
301,3,65.99,0.008342458,0.057982199,0.537718368,0.005375839,0.015476529,0.01389717,0.232305517,0.001729498,0.017777992,0.614827308,0.02203981,0.012267213,0.098721211,0.126650612,0.013731849,0.110290168,0.008286021,0.572603868,0.01584737,0.026850487,0.003297927,0.128832076,0.005826374,0.023834719,0.014959968
302,3,65.99,0.008342458,0.057982199,0.537718368,0.005375839,0.015476529,0.01389717,0.232305517,0.001729498,0.017777992,0.614827308,0.02203981,0.012267213,0.098721211,0.126650612,0.013731849,0.110290168,0.008286021,0.572603868,0.01584737,0.026850487,0.003297927,0.128832076,0.005826374,0.023834719,0.014959968
303,3,66.59,0.011782145,0.054627152,0.571257722,0.007164639,0.018000116,0.017468935,0.233275974,0.001864085,0.01529856,0.56258021,0.018942542,0.019068158,0.088981111,0.184852186,0.021924634,0.112292539,0.007391826,0.524544368,0.014698647,0.040256499,0.003578723,0.164842718,0.006929281,0.028781629,0.015262663
304,3,67.8,0.018718849,0.047861141,0.638895421,0.010772051,0.023089349,0.024671994,0.235233064,0.002135502,0.010298373,0.457215227,0.012696386,0.032783397,0.069338577,0.30222536,0.038446751,0.116330655,0.005588532,0.427624376,0.012382055,0.067291957,0.004144995,0.237464178,0.009153477,0.038757897,0.015873099
305,3,68.4,0.022158536,0.044506094,0.672434775,0.012560851,0.025612935,0.028243759,0.236203521,0.002270089,0.007818941,0.404968129,0.009599118,0.039584342,0.059598477,0.360426934,0.046639536,0.118333026,0.004694337,0.379564876,0.011233332,0.080697969,0.004425791,0.273474819,0.010256383,0.043704807,0.016175795
306,3,69,0.025598224,0.041151047,0.70597413,0.01434965,0.028136522,0.031815524,0.237173978,0.002404676,0.00533951,0.35272103,0.006501851,0.046385287,0.049858377,0.418628508,0.054832321,0.120335397,0.003800142,0.331505376,0.010084609,0.094103981,0.004706587,0.309485461,0.01135929,0.048651717,0.01647849
307,3,69,0.025598224,0.041151047,0.70597413,0.01434965,0.028136522,0.031815524,0.237173978,0.002404676,0.00533951,0.35272103,0.006501851,0.046385287,0.049858377,0.418628508,0.054832321,0.120335397,0.003800142,0.331505376,0.010084609,0.094103981,0.004706587,0.309485461,0.01135929,0.048651717,0.01647849
308,3,69.61,0.02909524,0.037740083,0.740072474,0.016168263,0.030702168,0.035446818,0.23816061,0.002541506,0.002818754,0.299603146,0.003352962,0.053299581,0.039955942,0.477800108,0.063161653,0.122371141,0.002891044,0.282644884,0.00891674,0.107733427,0.004992063,0.346096279,0.012480579,0.053681075,0.01678623
309,3,70,0.031331037,0.035559302,0.761873054,0.017330983,0.032342499,0.037768465,0.238791407,0.002628988,0.001207124,0.265642532,0.001339738,0.057720195,0.033624877,0.515631131,0.068486963,0.123672682,0.002309817,0.251406209,0.00817007,0.116447335,0.00517458,0.369503196,0.013197468,0.056896566,0.016982982
310,3,71.44,0.038474279,0.083187744,0.948987612,0.014205732,0.054151917,0.060981276,0.34790631,0.075947784,0.011215946,0.365335914,0.00204018,0.079614654,0.031366696,0.47694907,0.071441862,0.148322291,0.009143312,0.179304575,0.010405596,0.131164329,0.016244881,0.367566643,0.009516551,0.168916368,0.026592712
311,3,72.04,0.04145063,0.103032928,1.026952011,0.012903544,0.063239174,0.07065328,0.393370853,0.106497282,0.015386289,0.406874822,0.002332031,0.088737345,0.030425787,0.460831545,0.07267307,0.158592961,0.011990602,0.149262228,0.011337064,0.13729641,0.020857506,0.366759745,0.007982836,0.215591286,0.030596767
312,3,72.04,0.04145063,0.103032928,1.026952011,0.012903544,0.063239174,0.07065328,0.393370853,0.106497282,0.015386289,0.406874822,0.002332031,0.088737345,0.030425787,0.460831545,0.07267307,0.158592961,0.011990602,0.149262228,0.011337064,0.13729641,0.020857506,0.366759745,0.007982836,0.215591286,0.030596767
313,3,73.24,0.047403333,0.142723296,1.182880808,0.010299169,0.081413689,0.089997289,0.484299939,0.167596278,0.023726975,0.48995264,0.002915733,0.106982727,0.02854397,0.428596495,0.075135486,0.179134302,0.017685181,0.089177533,0.013200002,0.149560572,0.030082757,0.365145951,0.004915405,0.308941121,0.038604875
314,3,73.24,0.047403333,0.142723296,1.182880808,0.010299169,0.081413689,0.089997289,0.484299939,0.167596278,0.023726975,0.48995264,0.002915733,0.106982727,0.02854397,0.428596495,0.075135486,0.179134302,0.017685181,0.089177533,0.013200002,0.149560572,0.030082757,0.365145951,0.004915405,0.308941121,0.038604875
315,3,73.24,0.047403333,0.142723296,1.182880808,0.010299169,0.081413689,0.089997289,0.484299939,0.167596278,0.023726975,0.48995264,0.002915733,0.106982727,0.02854397,0.428596495,0.075135486,0.179134302,0.017685181,0.089177533,0.013200002,0.149560572,0.030082757,0.365145951,0.004915405,0.308941121,0.038604875
316,3,73.85,0.050429289,0.162899233,1.262144614,0.008975278,0.0906524,0.099830493,0.530522224,0.198654935,0.027966824,0.532183864,0.003212448,0.116257464,0.027587379,0.412210344,0.076387214,0.18957615,0.020579925,0.058634479,0.014146995,0.155794854,0.034772259,0.364325605,0.003356128,0.356393953,0.042675664
317,3,73.85,0.050429289,0.162899233,1.262144614,0.008975278,0.0906524,0.099830493,0.530522224,0.198654935,0.027966824,0.532183864,0.003212448,0.116257464,0.027587379,0.412210344,0.076387214,0.18957615,0.020579925,0.058634479,0.014146995,0.155794854,0.034772259,0.364325605,0.003356128,0.356393953,0.042675664
